id,date,type,content,media_file
691955,2025-02-06T09:56:28+00:00,photo,[PHOTO],
691954,2025-02-06T09:56:12+00:00,text,yes not elig,
691953,2025-02-06T09:56:10+00:00,text,You are not eligible,
691952,2025-02-06T09:56:07+00:00,text,Turuu 😅,
691951,2025-02-06T09:56:00+00:00,text,6.6,
691950,2025-02-06T09:55:43+00:00,photo,[PHOTO],
691949,2025-02-06T09:55:33+00:00,text,"Total supplay 10B with funny alocation. 
ROHIT KONTOL",
691948,2025-02-06T09:55:33+00:00,text,Bro 8.26 is your allocation for staking,
691947,2025-02-06T09:55:24+00:00,text,Work phantom n meta 😕,
691946,2025-02-06T09:55:19+00:00,text,hi buddy,
691945,2025-02-06T09:55:08+00:00,text,SuperEx has many projects and is very interesting to work on,
691944,2025-02-06T09:55:07+00:00,text,Hey mate wssup,
691943,2025-02-06T09:55:01+00:00,text,now you get it,
691942,2025-02-06T09:54:57+00:00,sticker,[STICKER] BAADBAADNSYAAnIsAVNuYC_flEh7qgI,
691941,2025-02-06T09:54:56+00:00,text,Hi,
691940,2025-02-06T09:54:50+00:00,text,Exchange web 3 🤣🤣🤣🤣,
691939,2025-02-06T09:54:43+00:00,text,Hey wake up to reality,
691938,2025-02-06T09:54:15+00:00,text,Haha this is mine problem alssoo,
691937,2025-02-06T09:54:02+00:00,text,Are you dreaming? 🤣,
691936,2025-02-06T09:53:59+00:00,text,Airdrop 8.26M supply 10B it means community for 1%,
691935,2025-02-06T09:53:59+00:00,text,1 SuperEx =  $10?😂,
691934,2025-02-06T09:53:58+00:00,text,really sir?,
691933,2025-02-06T09:53:47+00:00,text,What is the allocation ratio?,
691932,2025-02-06T09:53:47+00:00,text,"Ignore all the words of people who are not commendable and focus on one goal, namely to be a winner",
691931,2025-02-06T09:53:46+00:00,text,🥴🥴🥴🥴🥴,
691930,2025-02-06T09:53:40+00:00,text,tokenomics?,
691929,2025-02-06T09:53:34+00:00,text,wtf not elig,
691928,2025-02-06T09:53:28+00:00,text,wow you are cooking again as usual👀,
691927,2025-02-06T09:53:20+00:00,text,SuperEx to the moon 🌝,
691926,2025-02-06T09:53:15+00:00,text,And M meaning is million🙄,
691925,2025-02-06T09:53:12+00:00,text,pricee,
691924,2025-02-06T09:53:12+00:00,text,🤣🤣,
691923,2025-02-06T09:52:49+00:00,text,really?,
691922,2025-02-06T09:52:48+00:00,sticker,[STICKER] BAADBQADqxUAAne5EFVphIn652slQAI,
691921,2025-02-06T09:52:44+00:00,text,Don't know 😞... I had 2lakhs+ points and got only 62.52 points,
691920,2025-02-06T09:52:31+00:00,text,I think 0.005🤣,
691919,2025-02-06T09:52:30+00:00,photo,[PHOTO],
691918,2025-02-06T09:52:03+00:00,text,😂😂,
691917,2025-02-06T09:51:54+00:00,text,How much is the listing price?,
691916,2025-02-06T09:51:40+00:00,text,"I get coins, for example 56.53, is that just tens of tokens?",
691914,2025-02-06T09:51:20+00:00,text,I think it's M$ count,
691913,2025-02-06T09:51:07+00:00,text,Oh sorry my metamask is not updated 😂,
691912,2025-02-06T09:51:00+00:00,text,since my darling trina is the mod of this project that's why everything  is correct,
691911,2025-02-06T09:50:50+00:00,text,how much is the supply of this meme. listing dex our cex ?,
691910,2025-02-06T09:50:48+00:00,text,75% 🥴,
691909,2025-02-06T09:50:37+00:00,text,If it's true then token count M$,
691908,2025-02-06T09:50:34+00:00,text,"this project will continue with node, and u must have 7SuperEx to running the node",
691907,2025-02-06T09:50:15+00:00,text,I hear about 80% for community,
691906,2025-02-06T09:50:15+00:00,text,What is the total supply?,
691905,2025-02-06T09:50:12+00:00,sticker,[STICKER] BAADBQADhRAAAtLlEFVjm-H0SPxIbgI,
691904,2025-02-06T09:50:08+00:00,text,"Pure SuperEx energy! 🔥 Let’s keep pushing, ants! The future is ours to build together! 🚀💪",
691903,2025-02-06T09:49:49+00:00,text,Try to paste it on the metamask web,
691902,2025-02-06T09:49:48+00:00,text,Sure...?,
691900,2025-02-06T09:49:44+00:00,text,no way 😂,
691899,2025-02-06T09:49:40+00:00,text,what's?,
691898,2025-02-06T09:49:30+00:00,text,"1%, trust me",
691897,2025-02-06T09:49:28+00:00,text,Don't know how they calculated this,
691896,2025-02-06T09:49:26+00:00,sticker,[STICKER] BAADBQADrxAAAmhiCVVyZL851n3NdQI,
691895,2025-02-06T09:49:24+00:00,text,enjoy your day guys😼😼✊🏻,
691894,2025-02-06T09:49:23+00:00,text,Dari tadi gabisa konek wallet b2,
691893,2025-02-06T09:49:13+00:00,text,Keep going keep going 🥱🚀,
691892,2025-02-06T09:49:12+00:00,text,yeah i want to know too,
691891,2025-02-06T09:49:08+00:00,text,Good evening guys,
691890,2025-02-06T09:49:06+00:00,sticker,[STICKER] CAADAgAD-wAD9wLIDwZKNWTYrSivAg,
691889,2025-02-06T09:48:57+00:00,sticker,[STICKER] BAADBQADkBAAAjmaIVUzqsa8jX4QNgI,
691888,2025-02-06T09:48:56+00:00,text,Please answer my question community supply.??,
691887,2025-02-06T09:48:54+00:00,text,miss you guys 🥰,
691886,2025-02-06T09:48:52+00:00,text,Otherwise my darling trina will kick you from the grp,
691885,2025-02-06T09:48:47+00:00,text,To see supplies,
691884,2025-02-06T09:48:46+00:00,text,Yesss buddy,
691883,2025-02-06T09:48:45+00:00,sticker,[STICKER] BAADBQADUxMAAh3ICFc6ZEF_wIvKkgI,
691882,2025-02-06T09:48:44+00:00,sticker,[STICKER] BAADBQAD4BUAAuXACFeCKFalvLNJbwI,
691881,2025-02-06T09:48:42+00:00,text,lol haha,
691880,2025-02-06T09:48:34+00:00,text,Don't spam dude,
691879,2025-02-06T09:48:34+00:00,text,LIFTT,
691878,2025-02-06T09:48:31+00:00,text,He is celebrity nauh 🤣,
691877,2025-02-06T09:48:30+00:00,text,"🚨 Friendly Reminder ANTS! 🚨

🚫 No FUD, No Spamming
🚫 No Shilling Projects/Services
🚫 No Spamming Devs
✅ Be Polite, Ask Questions, Have Fun!

Please avoid sharing links or spamming messages in the chat. Let’s keep the space clean and focused – it helps everyone stay engaged and enjoy the community! Thank you! 🙏🐜",
691876,2025-02-06T09:48:17+00:00,text,This division is more suitable for the total supply of 20M not 10B,
691875,2025-02-06T09:48:11+00:00,text,Yes,
691874,2025-02-06T09:48:10+00:00,text,"Man, how can i check? I used binance address but i must choose network
How can i know?",
691873,2025-02-06T09:48:08+00:00,sticker,[STICKER] BAADBAADvBYAAi9uCFHeoosTQp6rhQI,
691872,2025-02-06T09:47:57+00:00,text,your welcome,
691871,2025-02-06T09:47:54+00:00,text,It's coin to you sell,
691870,2025-02-06T09:47:47+00:00,text,"OKX is down I think that's it, I was able to connect earlier but now I can't",
691869,2025-02-06T09:47:46+00:00,text,hi bro,
691868,2025-02-06T09:47:46+00:00,text,Jaringan kontoll,
691867,2025-02-06T09:47:45+00:00,text,Not connected with metamast then 😆,
691866,2025-02-06T09:47:41+00:00,text,Community supply..?,
691865,2025-02-06T09:47:40+00:00,text,1%,
691864,2025-02-06T09:47:38+00:00,text,I started with positivity but shit projects always break my motivation.,
691863,2025-02-06T09:47:36+00:00,text,ok bro,
691862,2025-02-06T09:47:35+00:00,text,This division is more suitable for the total supply of 20m,
691861,2025-02-06T09:47:35+00:00,text,I am fine,
691860,2025-02-06T09:47:34+00:00,text,U back?!,
691859,2025-02-06T09:47:33+00:00,text,cannot connect my metamask,
691858,2025-02-06T09:47:25+00:00,text,27 SuperEx,
691857,2025-02-06T09:47:25+00:00,text,Great and you?,
691856,2025-02-06T09:47:22+00:00,text,"Stay enthusiastic, ignore bad words and focus on the goal",
691855,2025-02-06T09:47:12+00:00,text,90% for community..?,
691854,2025-02-06T09:47:08+00:00,text,Same here budddy 😂,
691853,2025-02-06T09:47:06+00:00,text,According to cmc the circulating supply is 1.5B,
691852,2025-02-06T09:46:52+00:00,text,My wallet is loading now....connecting issue haha 😂,
691851,2025-02-06T09:46:41+00:00,text,Try using metamask,
691850,2025-02-06T09:46:37+00:00,text,"Don't be afraid to be wrong, prove that you are right. Stay focused on the main goal",
691849,2025-02-06T09:46:35+00:00,text,"Network problem, try logging out first",
691848,2025-02-06T09:46:25+00:00,text,😯,
691847,2025-02-06T09:46:25+00:00,text,Going to Sun,
691846,2025-02-06T09:46:21+00:00,text,after claim i am deleting each and every project i joined on telegram.,
691845,2025-02-06T09:46:11+00:00,text,I think it is M because member staked 300k,
691844,2025-02-06T09:46:09+00:00,text,No way in my opinion,
691843,2025-02-06T09:46:05+00:00,text,i dont understand supply 10B then where has it go 😂,
691842,2025-02-06T09:46:01+00:00,photo,[PHOTO],
691841,2025-02-06T09:46:01+00:00,photo,[PHOTO],
691840,2025-02-06T09:45:54+00:00,text,Hey darling how are you,
691839,2025-02-06T09:45:44+00:00,text,Noice 😆💪,
691838,2025-02-06T09:45:41+00:00,text,Ya bro only 34.89 SuperExs,
691837,2025-02-06T09:45:30+00:00,text,You are rich I guess 😉,
691836,2025-02-06T09:45:23+00:00,text,👀,
691835,2025-02-06T09:45:21+00:00,text,Not million.  ?,
691834,2025-02-06T09:45:16+00:00,text,Total supply 10B but each account only a few dozen tokens?,
691833,2025-02-06T09:45:13+00:00,text,😂😂,
691832,2025-02-06T09:45:12+00:00,text,dust👌,
691831,2025-02-06T09:45:03+00:00,photo,[PHOTO],
691830,2025-02-06T09:45:03+00:00,photo,[PHOTO],
691829,2025-02-06T09:45:02+00:00,text,so how can i climb on top now,
691828,2025-02-06T09:44:59+00:00,text,Morning it is not there,
691827,2025-02-06T09:44:55+00:00,text,yeahh bro,
691826,2025-02-06T09:44:49+00:00,text,To the sun 🥴🥱,
691825,2025-02-06T09:44:47+00:00,text,Telegram projects only suck community. I was positive about this project but this one also the same sucker.,
691824,2025-02-06T09:44:46+00:00,text,mods just turned on slow mode ?,
691823,2025-02-06T09:44:42+00:00,text,Just now,
691822,2025-02-06T09:44:41+00:00,text,Lift 🚀 we need a big lift 🚀,
691821,2025-02-06T09:44:36+00:00,text,"Yes, not millions",
691820,2025-02-06T09:44:19+00:00,sticker,[STICKER] BAADBQADqxUAAne5EFVphIn652slQAI,
691819,2025-02-06T09:44:17+00:00,text,He For allocation her 😁,
691818,2025-02-06T09:44:17+00:00,text,Yeah I just see that,
691817,2025-02-06T09:44:14+00:00,text,I think also,
691816,2025-02-06T09:44:10+00:00,text,how long has this slow mode been ?,
691815,2025-02-06T09:44:04+00:00,text,27.52 SuperEx token I think,
691814,2025-02-06T09:44:01+00:00,text,MOD not replying okx. Not connecting,
691813,2025-02-06T09:44:00+00:00,text,Why nowadays not coming here,
691812,2025-02-06T09:43:59+00:00,text,wait there is a slow mode on ?,
691811,2025-02-06T09:43:47+00:00,text,hi bro,
691810,2025-02-06T09:43:43+00:00,text,yoo brother welcome back,
691809,2025-02-06T09:43:40+00:00,text,It is long time to see freind,
691808,2025-02-06T09:43:33+00:00,text,Total supply 10B but each account only a few dozen tokens?,
691807,2025-02-06T09:43:31+00:00,media,[OTHER MEDIA],
691806,2025-02-06T09:43:29+00:00,text,Big problem 👻,
691805,2025-02-06T09:43:26+00:00,text,Yeahh brother. Thanks,
691804,2025-02-06T09:43:20+00:00,text,Sure.??,
691803,2025-02-06T09:43:10+00:00,text,I using VPN,
691802,2025-02-06T09:43:08+00:00,text,27.52,
691800,2025-02-06T09:43:01+00:00,text,hi guý,
691799,2025-02-06T09:42:52+00:00,text,Noice noice noice,
691798,2025-02-06T09:42:48+00:00,text,Try with vpn,
691797,2025-02-06T09:42:42+00:00,photo,[PHOTO],
691796,2025-02-06T09:42:33+00:00,text,I have only 13 token 😂😂,
691795,2025-02-06T09:42:25+00:00,text,"I can't remember which wallet I connected, help",
691794,2025-02-06T09:42:18+00:00,text,How much every one receive my 34.89,
691793,2025-02-06T09:42:10+00:00,photo,[PHOTO],
691792,2025-02-06T09:42:02+00:00,text,20.4,
691791,2025-02-06T09:41:48+00:00,text,when will the date be listed claim when??,
691790,2025-02-06T09:41:44+00:00,text,@kalashmcore What is community contribution for??,
691789,2025-02-06T09:41:35+00:00,text,Please answer it,
691788,2025-02-06T09:41:12+00:00,text,Ya,
691787,2025-02-06T09:41:01+00:00,text,What is M point???,
691786,2025-02-06T09:40:30+00:00,text,How much every one receive my 34.89,
691785,2025-02-06T09:40:29+00:00,text,Go high for me,
691784,2025-02-06T09:40:15+00:00,text,And you also budddy,
691783,2025-02-06T09:40:09+00:00,text,Let's goo,
691782,2025-02-06T09:40:05+00:00,text,Go to the moon now,
691781,2025-02-06T09:40:03+00:00,text,"Respect each other, and let’s keep the vibe positive💖",
691780,2025-02-06T09:39:57+00:00,text,So many rich people here,
691779,2025-02-06T09:39:56+00:00,sticker,[STICKER] CAADBAADKwoAApFeQFNP2t5PEjyXtQI,
691778,2025-02-06T09:39:55+00:00,text,😂 haha yeahhh,
691777,2025-02-06T09:39:46+00:00,sticker,[STICKER] BAADBAADQRoAAj2ACFGj0WN9R40BvQI,
691776,2025-02-06T09:39:44+00:00,text,Not yet available.,
691775,2025-02-06T09:39:38+00:00,text,Yes buddy.. no one can spam 😂,
691774,2025-02-06T09:39:31+00:00,text,"🚨** Friendly Reminder ANTS!** 🚨

🚫 **No FUD, No Spamming
**🚫 **No Shilling Projects/Services**
🚫 **No Spamming Devs**
✅ **Be Polite, Ask Questions, Have Fun!**

Please avoid sharing links or spamming messages in the chat. Let’s keep the space clean and focused – it helps everyone stay engaged and enjoy the community! Thank you! 🙏🐜",
691773,2025-02-06T09:39:31+00:00,text,Check it's came,
691772,2025-02-06T09:39:26+00:00,text,Me receive 20.4 is it 20.4M ..?,
691771,2025-02-06T09:39:22+00:00,text,No,
691770,2025-02-06T09:39:20+00:00,text,The new system is cool haha,
691769,2025-02-06T09:39:18+00:00,sticker,[STICKER] BAADBQADhRAAAtLlEFVjm-H0SPxIbgI,
691768,2025-02-06T09:39:09+00:00,text,Fly highh budddy,
691767,2025-02-06T09:39:06+00:00,text,1.5B,
691766,2025-02-06T09:39:05+00:00,text,1.5B,
691765,2025-02-06T09:39:03+00:00,text,Airdrop?,
691764,2025-02-06T09:38:59+00:00,text,SuperEx on ther top,
691763,2025-02-06T09:38:54+00:00,text,Circulation supply?,
691762,2025-02-06T09:38:53+00:00,sticker,[STICKER] BAADBAADvBYAAi9uCFHeoosTQp6rhQI,
691761,2025-02-06T09:38:51+00:00,text,How many,
691760,2025-02-06T09:38:46+00:00,text,What mate ?,
691759,2025-02-06T09:38:41+00:00,text,Wow 1.7k message,
691758,2025-02-06T09:38:39+00:00,text,SuperEx bau basreng,
691757,2025-02-06T09:38:37+00:00,text,Did you check?,
691756,2025-02-06T09:38:25+00:00,text,SuperEx SuperEx an,
691755,2025-02-06T09:38:23+00:00,text,Where is 497 M when doing TVLoss and Hardwork and where will the 500k$ pool be added?,
691754,2025-02-06T09:38:06+00:00,text,Hau ur lunch?,
691752,2025-02-06T09:37:59+00:00,sticker,[STICKER] CAADBQADjxYAAuyScVfrl_ggk6uZCwI,
691751,2025-02-06T09:37:55+00:00,text,What r u doing sir ?,
691750,2025-02-06T09:37:48+00:00,text,No tokonomics 😁,
691749,2025-02-06T09:37:43+00:00,text,Okay sir 😀,
691748,2025-02-06T09:37:32+00:00,text,And allocation airdrop for community only 10-500 token haha are you serious SuperEx team ??,
691747,2025-02-06T09:37:31+00:00,text,Nothing mate just saying,
691746,2025-02-06T09:37:30+00:00,text,10 B 😜😂,
691745,2025-02-06T09:37:16+00:00,text,What happened sir,
691744,2025-02-06T09:37:05+00:00,text,supply 10M u airdrop 30 token :)),
691743,2025-02-06T09:37:01+00:00,text,U r right,
691742,2025-02-06T09:36:57+00:00,text,Yes supply is 10B.,
691740,2025-02-06T09:36:47+00:00,text,Yeah,
691739,2025-02-06T09:36:44+00:00,text,Supply 10B..?,
691738,2025-02-06T09:36:36+00:00,text,We are together more strong,
691737,2025-02-06T09:36:31+00:00,text,"Just your check alone , we no need this ! We only need discusion for you allocation its big small",
691736,2025-02-06T09:36:28+00:00,text,"🚨** Friendly Reminder ANTS!** 🚨

🚫 **No FUD, No Spamming
**🚫 **No Shilling Projects/Services**
🚫 **No Spamming Devs**
✅ **Be Polite, Ask Questions, Have Fun!**

Please avoid sharing links or spamming messages in the chat. Let’s keep the space clean and focused – it helps everyone stay engaged and enjoy the community! Thank you! 🙏🐜",
691735,2025-02-06T09:36:27+00:00,text,🤣🤣🤣,
691734,2025-02-06T09:36:24+00:00,text,10 billion 😵‍💫,
691733,2025-02-06T09:36:24+00:00,text,The spirit of the ants. Create truly extraordinary history,
691732,2025-02-06T09:36:15+00:00,text,We are strong ants 💪🏻,
691731,2025-02-06T09:36:11+00:00,text,Supply..?,
691730,2025-02-06T09:36:04+00:00,sticker,[STICKER] CAADBQAD3Q8AAkxGaFcFKei-lrsjBwI,
691729,2025-02-06T09:36:03+00:00,text,When SuperEx tge,
691728,2025-02-06T09:35:56+00:00,text,What happened if forget connect wallet?,
691727,2025-02-06T09:35:53+00:00,text,"wow very crowded, 10k chat's😆",
691726,2025-02-06T09:35:47+00:00,text,Let's fly high mates,
691725,2025-02-06T09:35:42+00:00,text,This will break your heart 😭,
691724,2025-02-06T09:35:34+00:00,text,Msgs are going after 10 seconds 😂,
691723,2025-02-06T09:35:30+00:00,text,"Not eligible, so there's no reason stay on this group",
691722,2025-02-06T09:35:30+00:00,text,Show ss🌚,
691721,2025-02-06T09:35:29+00:00,text,Let's go to the moon with SuperEx,
691720,2025-02-06T09:35:18+00:00,text,More than the imagination,
691719,2025-02-06T09:35:17+00:00,text,New feature??,
691718,2025-02-06T09:35:06+00:00,text,soon,
691717,2025-02-06T09:35:01+00:00,text,What's up dude,
691716,2025-02-06T09:34:57+00:00,text,How much did you get guys?,
691715,2025-02-06T09:34:56+00:00,text,Congratulations to the airdrop winners🎉🎊,
691714,2025-02-06T09:34:53+00:00,text,Idk bro,
691713,2025-02-06T09:34:50+00:00,text,Hello 👋🏻 I'm back,
691712,2025-02-06T09:34:47+00:00,photo,[PHOTO],
691711,2025-02-06T09:34:46+00:00,sticker,[STICKER] BAADAgADMEAAAkVDYUhJgUe8OF4vMAI,
691710,2025-02-06T09:34:42+00:00,text,Never buddy,
691709,2025-02-06T09:34:40+00:00,text,Good to see you all supporting,
691708,2025-02-06T09:34:04+00:00,text,let's go sir. U are the best,
691707,2025-02-06T09:33:51+00:00,text,Wow,
691706,2025-02-06T09:33:50+00:00,text,Congratulations on the airdrop guys,
691705,2025-02-06T09:33:43+00:00,text,Never share links in a community because it is a bad move.,
691704,2025-02-06T09:33:37+00:00,text,Check dm,
691703,2025-02-06T09:33:31+00:00,text,Don't know 😞😐,
691702,2025-02-06T09:33:18+00:00,text,What is the circulating supply??,
691701,2025-02-06T09:33:00+00:00,text,😭😭 SuperEx to the moon,
691700,2025-02-06T09:32:48+00:00,text,wow,
691699,2025-02-06T09:32:46+00:00,text,😂😂😂 okay okay,
691698,2025-02-06T09:32:43+00:00,text,no,
691697,2025-02-06T09:32:39+00:00,sticker,[STICKER] CAADBQADwhIAAi5aIFUnIJenJVqjZgI,
691696,2025-02-06T09:32:35+00:00,text,@Morphinediya thanks baby i got some,
691695,2025-02-06T09:32:31+00:00,text,Don't 😭😭,
691694,2025-02-06T09:32:30+00:00,text,What is ta circulating supply???,
691693,2025-02-06T09:32:26+00:00,text,,
691692,2025-02-06T09:32:21+00:00,text,Right,
691691,2025-02-06T09:32:19+00:00,text,Good bro,
691689,2025-02-06T09:32:18+00:00,photo,[PHOTO],
691688,2025-02-06T09:32:18+00:00,text,🤣,
691687,2025-02-06T09:32:12+00:00,text,You guys are amazing,
691686,2025-02-06T09:32:10+00:00,sticker,[STICKER] CAADBAADHBYAAjQGqFJLItw64N96FwI,
691685,2025-02-06T09:32:00+00:00,text,SuperEx airdrop is not included wait for the SuperEx product launch.,
691683,2025-02-06T09:31:54+00:00,text,keep up the spirit of building SuperEx community,
691682,2025-02-06T09:31:31+00:00,sticker,[STICKER] BAADAQADnwIAAo3gOUXiqqGUhRBuDQI,
691681,2025-02-06T09:31:21+00:00,text,of course sir. Keep spirit,
691680,2025-02-06T09:31:18+00:00,text,1M-1BNB 😎,
691679,2025-02-06T09:31:17+00:00,text,Sama aja gak bisa konek wallet,
691678,2025-02-06T09:31:16+00:00,text,No worry we have ongoing event $10 🤣🤣,
691677,2025-02-06T09:31:15+00:00,text,how about the SuperEx airdrop?. is our SuperEx airdrop include in this SuperEx?,
691676,2025-02-06T09:31:07+00:00,file,[FILE] Mine to Earn.gif.mp4,
691675,2025-02-06T09:31:07+00:00,text,No doubt,
691674,2025-02-06T09:30:56+00:00,text,wow u rolling and up,
691673,2025-02-06T09:30:56+00:00,text,Yeah buddy,
691672,2025-02-06T09:30:43+00:00,text,I’m excited for this amazing opportunity,
691671,2025-02-06T09:30:40+00:00,text,Lift,
691670,2025-02-06T09:30:35+00:00,text,wow very crowded,
691669,2025-02-06T09:30:32+00:00,text,Best project ever,
691668,2025-02-06T09:30:22+00:00,text,Gm ants!,
691667,2025-02-06T09:30:21+00:00,text,That’s the best thing to do,
691666,2025-02-06T09:30:18+00:00,text,What is community contribution for??,
691665,2025-02-06T09:30:11+00:00,text,all SuperEx project is very good and simple,
691664,2025-02-06T09:29:55+00:00,text,When list,
691663,2025-02-06T09:29:54+00:00,sticker,[STICKER] CAADBQADwhIAAi5aIFUnIJenJVqjZgI,
691662,2025-02-06T09:29:52+00:00,text,Keep support all project,
691661,2025-02-06T09:29:51+00:00,text,@kalashmcore What is the total supply sir?,
691660,2025-02-06T09:29:39+00:00,text,Yeah,
691659,2025-02-06T09:29:34+00:00,text,Ok,
691658,2025-02-06T09:29:33+00:00,text,Stay focused on your goal and win. Ignore the people who create drama.,
691657,2025-02-06T09:29:32+00:00,media,[OTHER MEDIA],
691656,2025-02-06T09:29:29+00:00,text,Inbox me I'll tell u,
691655,2025-02-06T09:29:23+00:00,text,Hi,
691654,2025-02-06T09:29:19+00:00,text,"Already completed all task, 
Following the rules, but still not eligible 😂. It's a joke ??",
691653,2025-02-06T09:29:15+00:00,text,Wallet is not connecting 😭,
691652,2025-02-06T09:29:09+00:00,file,[FILE] animation.gif.mp4,
691651,2025-02-06T09:29:02+00:00,sticker,[STICKER] BAADAQADnwIAAo3gOUXiqqGUhRBuDQI,
691650,2025-02-06T09:29:01+00:00,text,Did you check?,
691649,2025-02-06T09:28:56+00:00,text,👀,
691648,2025-02-06T09:28:48+00:00,sticker,[STICKER] BAADBQADeBcAAkybCFXNrifQ_IZJlwI,
691647,2025-02-06T09:28:47+00:00,sticker,[STICKER] CAADBAADewoAAlWPEFJz2CcE-p9UyQI,
691646,2025-02-06T09:28:43+00:00,text,M on solana ?,
691645,2025-02-06T09:28:38+00:00,text,Don't know🙂,
691644,2025-02-06T09:28:18+00:00,text,Stay tuned guys,
691643,2025-02-06T09:28:16+00:00,text,1M$ = 5dollar ?,
691641,2025-02-06T09:28:04+00:00,text,Was not very active,
691640,2025-02-06T09:27:57+00:00,text,What is the total supply?,
691639,2025-02-06T09:27:50+00:00,text,"The **SuperEx****’s value is not revealed yet**, and there’s still more to come! Stay tuned for updates and listings.",
691638,2025-02-06T09:27:42+00:00,text,So this is the final distribution for memeswar??,
691637,2025-02-06T09:27:39+00:00,text,bang memeswar lu muncul gak ? gua gak muncul soalnya cuma airdrop doang yg muncul,
691636,2025-02-06T09:27:34+00:00,text,5$ listing lets go,
691635,2025-02-06T09:27:33+00:00,text,Hahaha,
691634,2025-02-06T09:27:16+00:00,sticker,[STICKER] BAADBQADHwcAAqEIgFXyvzX-FIRcSQI,
691633,2025-02-06T09:27:13+00:00,sticker,[STICKER] CAADBQADjxYAAuyScVfrl_ggk6uZCwI,
691632,2025-02-06T09:27:13+00:00,text,What will be the price of it?,
691631,2025-02-06T09:27:03+00:00,text,Torry 😐,
691630,2025-02-06T09:26:58+00:00,sticker,[STICKER] CAADBQADjgkAAl986FVUH5HE3mUaTQI,
691628,2025-02-06T09:26:56+00:00,text,are you active in discord?,
691627,2025-02-06T09:26:55+00:00,text,😭😭😭 please help me,
691626,2025-02-06T09:26:48+00:00,text,Kontolll,
691625,2025-02-06T09:26:44+00:00,text,Price,
691623,2025-02-06T09:26:43+00:00,text,I didn't check,
691622,2025-02-06T09:26:43+00:00,text,"Coba buka link lewat dap
Bisa kebuka, buka didalam bukan buka luar wallet",
691621,2025-02-06T09:26:42+00:00,text,i use tg wallet how to check,
691620,2025-02-06T09:26:40+00:00,text,"thats ok sir, yeah its still good airdrop although seems the distribution is only hundreds or so.",
691619,2025-02-06T09:26:32+00:00,text,Don't know,
691618,2025-02-06T09:26:22+00:00,text,How much worth of meme token did you stake,
691617,2025-02-06T09:26:20+00:00,text,How much did you get?,
691616,2025-02-06T09:26:10+00:00,text,why my memes.war not display in my dashboard claim?,
691615,2025-02-06T09:26:08+00:00,text,Not good 69...but teknik iclik 69 is good..🤣🤣,
691614,2025-02-06T09:26:03+00:00,text,Who knows,
691613,2025-02-06T09:25:56+00:00,text,how to check it,
691612,2025-02-06T09:25:51+00:00,text,price 0.0015 kkkkkkk,
691611,2025-02-06T09:25:48+00:00,text,"The circulating supply hasn’t been released yet, so we can’t share exact details at this moment. 💡 But rest assured, the airdrop rewards and tokenomics are carefully planned to ensure fair distribution for everyone! 🌟",
691610,2025-02-06T09:25:47+00:00,text,Waiting for announcement,
691609,2025-02-06T09:25:45+00:00,text,"btw its just for SuperEx airdrop right, not include SuperEx?",
691608,2025-02-06T09:25:42+00:00,text,How? 10b is the supply,
691607,2025-02-06T09:25:39+00:00,text,Apanya bang itu juga lewat kiwi gak bisa,
691606,2025-02-06T09:25:38+00:00,photo,[PHOTO],
691605,2025-02-06T09:25:36+00:00,text,"When TGE,Admin?",
691604,2025-02-06T09:25:36+00:00,text,Great,
691603,2025-02-06T09:25:32+00:00,text,Idk,
691602,2025-02-06T09:25:30+00:00,text,Tempfix,
691601,2025-02-06T09:25:30+00:00,text,Cb op d browser okx wallet,
691600,2025-02-06T09:25:21+00:00,media,[OTHER MEDIA],
691599,2025-02-06T09:25:20+00:00,text,1.5,
691598,2025-02-06T09:25:19+00:00,text,listing 5usdt lezgo,
691597,2025-02-06T09:25:19+00:00,text,Why,
691596,2025-02-06T09:25:17+00:00,text,Puckey may,
691595,2025-02-06T09:25:17+00:00,text,Your?,
691594,2025-02-06T09:25:17+00:00,text,When claim?,
691593,2025-02-06T09:25:12+00:00,text,Community C... what is that ?,
691592,2025-02-06T09:25:07+00:00,text,Iya tapi pas dikonekin malah jaringan tidak tersedia,
691591,2025-02-06T09:25:03+00:00,text,Very good 26.379k,
691590,2025-02-06T09:25:03+00:00,text,Countalllodon,
691589,2025-02-06T09:25:01+00:00,text,help,
691588,2025-02-06T09:24:56+00:00,text,😅,
691587,2025-02-06T09:24:56+00:00,text,Good bro,
691586,2025-02-06T09:24:55+00:00,text,Not have good for allocation meme hahaha,
691585,2025-02-06T09:24:55+00:00,text,69 tok...🤦🤦💧,
691584,2025-02-06T09:24:52+00:00,text,how many circulating supply sir?,
691583,2025-02-06T09:24:51+00:00,text,1 SuperEx= 0.5,
691582,2025-02-06T09:24:48+00:00,sticker,[STICKER] CAADBQADNQgAAvir6FWQVId4dEXfDAI,
691581,2025-02-06T09:24:42+00:00,text,Bad,
691580,2025-02-06T09:24:39+00:00,text,"Pke extensi, lewat kiwi",
691579,2025-02-06T09:24:38+00:00,text,Good,
691578,2025-02-06T09:24:37+00:00,text,"What about your motto, your point your airdrop",
