id,date,type,content,media_file
831770,2025-02-15T11:02:36+00:00,text,To the moon,
831769,2025-02-15T11:02:34+00:00,text,Kosto paisi🤣🤣,
831768,2025-02-15T11:02:31+00:00,text,Go to the moon 🌝,
831767,2025-02-15T11:02:30+00:00,sticker,[STICKER] BAADBAADzhUAApSokFNdx4upjq4XEgI,media/sticker_831767.webp
831766,2025-02-15T11:02:30+00:00,text,Love Hopper project,
831765,2025-02-15T11:02:25+00:00,text,Real confidence doesn’t need to prove itself—it speaks through actions.,
831764,2025-02-15T11:02:24+00:00,text,Good evenings 🙂😁,
831763,2025-02-15T11:02:24+00:00,text,Hopper to the moon 🌝,
831762,2025-02-15T11:02:23+00:00,text,Yeah mate,
831761,2025-02-15T11:02:20+00:00,text,Nice sir,
831760,2025-02-15T11:02:17+00:00,text,Go go go moon🚀🚀🚀,
831759,2025-02-15T11:02:14+00:00,text,The chaotic energy of Hopper is both hilarious and strangely addictive.,
831758,2025-02-15T11:02:09+00:00,text,To The moon,
831757,2025-02-15T11:02:05+00:00,text,That's why it's why I'm going there,
831756,2025-02-15T11:02:03+00:00,text,Good to hear buddy,
831755,2025-02-15T11:02:01+00:00,text,Fly to moon,
831754,2025-02-15T11:02:00+00:00,text,Lift🚀🚀🚀🚀,
831753,2025-02-15T11:01:55+00:00,text,Yes strong,
831752,2025-02-15T11:01:55+00:00,text,But modi gone in 2min,
831751,2025-02-15T11:01:47+00:00,text,Lift,
831750,2025-02-15T11:01:45+00:00,text,Great project Hopper,
831748,2025-02-15T11:01:42+00:00,text,Yes sir i am,
831747,2025-02-15T11:01:42+00:00,text,"Good, are you busy these days",
831746,2025-02-15T11:01:38+00:00,text,Yeah you can marry as much you can there,
831745,2025-02-15T11:01:38+00:00,text,"The genre thrives on satire, making it both funny and thought-provoking.",
831744,2025-02-15T11:01:34+00:00,text,Any American friends here?,
831743,2025-02-15T11:01:31+00:00,file,[FILE] animation.gif.mp4,media/video_831743.mp4
831742,2025-02-15T11:01:27+00:00,text,Kno go,
831741,2025-02-15T11:01:25+00:00,text,It’s like a musical rollercoaster ride through the internet’s best memes.,
831740,2025-02-15T11:01:23+00:00,text,Gdd wbu,
831739,2025-02-15T11:01:23+00:00,text,Mene socha bahti ganga me me bhi hath dholu,
831738,2025-02-15T11:01:18+00:00,text,Haha,
831737,2025-02-15T11:01:17+00:00,text,"Whts up bro , no see",
831736,2025-02-15T11:01:13+00:00,sticker,[STICKER] CAADBQAD2gIAAjZxgFcJuNZarxXgEwI,media/sticker_831736.webp
831735,2025-02-15T11:01:13+00:00,sticker,[STICKER] CAADBQAD9gUAAh74aFYg7-39lMGSEAI,media/sticker_831735.webp
831734,2025-02-15T11:01:06+00:00,text,Gandi aurat,
831733,2025-02-15T11:01:04+00:00,sticker,[STICKER] BAADBAADIA8AAg9SiVB2d7VTftKVZgI,media/sticker_831733.webp
831732,2025-02-15T11:01:01+00:00,text,Hopper is the best community 👥💯🚀,
831731,2025-02-15T11:00:55+00:00,text,Nope,
831730,2025-02-15T11:00:49+00:00,sticker,[STICKER] BAADAgADWUIAAs8DYUi0vENccJO8_gI,media/sticker_831730.webp
831729,2025-02-15T11:00:43+00:00,text,Yeah good player,
831728,2025-02-15T11:00:39+00:00,text,"If I rich first I will change my nationality to Saudi Arabian, and marry 3-4 girl'😉",
831727,2025-02-15T11:00:39+00:00,text,?????? Political debates?,
831726,2025-02-15T11:00:38+00:00,sticker,[STICKER] BAADBAADkxQAAtt-mVBzA63DV1HhzQI,media/sticker_831726.webp
831725,2025-02-15T11:00:32+00:00,sticker,[STICKER] BAADBQADhRAAAtLlEFVjm-H0SPxIbgI,media/sticker_831725.webp
831724,2025-02-15T11:00:30+00:00,sticker,[STICKER] CAADBAADxg4AAuKkEFE3n4Mws6BiWAI,media/sticker_831724.webp
831723,2025-02-15T11:00:29+00:00,text,Yeah,
831722,2025-02-15T11:00:22+00:00,text,Nuh 😋,
831721,2025-02-15T11:00:21+00:00,text,Just stay active guys,
831720,2025-02-15T11:00:19+00:00,text,Donald Trump’s are very storng bed kooper,
831719,2025-02-15T11:00:00+00:00,sticker,[STICKER] BAADBAADaw4AAqK5-VJqKCnn6pmuEgI,media/sticker_831719.webp
831718,2025-02-15T10:59:58+00:00,text,.......,
831717,2025-02-15T10:59:53+00:00,text,why spamming everybody?,
831716,2025-02-15T10:59:46+00:00,text,Maybe 😂,
831715,2025-02-15T10:59:42+00:00,text,"Hopper is a strong community and the growth of this project, we're on the right track.",
831714,2025-02-15T10:59:42+00:00,text,Listening to Hopper feels like scrolling through the funniest parts of the internet.,
831713,2025-02-15T10:59:41+00:00,text,No maybe Donald Trump’s son,
831712,2025-02-15T10:59:40+00:00,text,Omaigot Albert Einstein,
831711,2025-02-15T10:59:36+00:00,text,"Hahaha, true",
831710,2025-02-15T10:59:35+00:00,text,The unpredictability of Hopper keeps it fresh and exciting.,
831709,2025-02-15T10:59:29+00:00,text,"It’s a genre that refuses to take itself too seriously, and that’s what makes it amazing.",
831708,2025-02-15T10:59:21+00:00,sticker,[STICKER] CAADBAADmBQAAq3XGVCdo9X4imrF6wI,media/sticker_831708.webp
831707,2025-02-15T10:59:20+00:00,text,Hopper brings a sense of nostalgia by remixing classic internet sounds.,
831706,2025-02-15T10:59:16+00:00,sticker,[STICKER] CAADBQADzhAAAqMC-VQBhmvujXL-aAI,media/sticker_831706.webp
831705,2025-02-15T10:59:14+00:00,text,Yesh bro,
831704,2025-02-15T10:59:13+00:00,text,Yes you have to be rich buddy its important,
831703,2025-02-15T10:59:12+00:00,text,So modi's son Joy?,
831702,2025-02-15T10:59:09+00:00,text,It bridges the gap between music and meme culture in a truly unique way.,
831701,2025-02-15T10:59:07+00:00,sticker,[STICKER] CAADBQADXhIAAjwUkFW8dTeTyCOwhAI,media/sticker_831701.webp
831700,2025-02-15T10:59:07+00:00,text,To The moon,
831699,2025-02-15T10:59:05+00:00,text,Keep pushing,
831698,2025-02-15T10:59:04+00:00,text,Lost in thought 🤔,
831697,2025-02-15T10:59:01+00:00,text,Keep supporting the Hopper community 💕,
831696,2025-02-15T10:59:00+00:00,text,Yeah right,
831695,2025-02-15T10:58:51+00:00,text,Lift🚀🚀🚀,
831694,2025-02-15T10:58:50+00:00,text,We are ahead,
831693,2025-02-15T10:58:45+00:00,text,Keep supporting,
831692,2025-02-15T10:58:44+00:00,text,"Hahaha, what about after mohorana money",
831691,2025-02-15T10:58:43+00:00,sticker,[STICKER] BAADBQADKhEAAsSGCFV3Rmrg1A5v1AI,media/sticker_831691.webp
831690,2025-02-15T10:58:40+00:00,text,Best all time bro,
831689,2025-02-15T10:58:37+00:00,sticker,[STICKER] BAADBQADqxUAAne5EFVphIn652slQAI,media/sticker_831689.webp
831688,2025-02-15T10:58:30+00:00,text,She also chelating with me always spend night with moddi,
831687,2025-02-15T10:58:28+00:00,text,Share your friend,
831686,2025-02-15T10:58:21+00:00,text,Then play MAYA song🤣,
831685,2025-02-15T10:58:21+00:00,text,Stay active guys,
831684,2025-02-15T10:58:16+00:00,text,Yes,
831683,2025-02-15T10:58:12+00:00,text,Support Hopper,
831682,2025-02-15T10:58:11+00:00,text,All time mate,
831681,2025-02-15T10:58:10+00:00,text,Yeah all are become dirty,
831680,2025-02-15T10:58:03+00:00,text,"Don't neglect to spread the great news to others. That will assist in the growth of this community, guys.",
831679,2025-02-15T10:58:03+00:00,text,Always,
831678,2025-02-15T10:58:02+00:00,sticker,[STICKER] CAADBQADHAYAAl72aVY1UBtweKSXxwI,media/sticker_831678.webp
831677,2025-02-15T10:58:01+00:00,text,Support Hopper always,
831676,2025-02-15T10:58:01+00:00,text,Don't stay earth go moon now,
831675,2025-02-15T10:57:59+00:00,text,And freindly,
831674,2025-02-15T10:57:56+00:00,text,"Let invite friends and family to the group, let's invest here and chill waiting for our double profits",
831673,2025-02-15T10:57:55+00:00,text,Be positive,
831672,2025-02-15T10:57:53+00:00,text,Hopper is the best community,
831671,2025-02-15T10:57:51+00:00,text,Sad,
831670,2025-02-15T10:57:47+00:00,text,To the moon,
831669,2025-02-15T10:57:45+00:00,text,Temped fail?,
831668,2025-02-15T10:57:44+00:00,text,Keep support it 💪,
831667,2025-02-15T10:57:43+00:00,text,"Keep Marry and divorce just don,t love",
831666,2025-02-15T10:57:39+00:00,text,Winners don’t waste time complaining; they use that time to improve.,
831665,2025-02-15T10:57:35+00:00,text,Go go go,
831664,2025-02-15T10:57:33+00:00,text,She is gone,
831663,2025-02-15T10:57:26+00:00,text,Go to the moon 🌝,
831662,2025-02-15T10:57:23+00:00,text,"Ohh, but I don't 😭",
831661,2025-02-15T10:57:18+00:00,text,What about your hasina?,
831660,2025-02-15T10:57:18+00:00,text,Yeah 👍,
831659,2025-02-15T10:57:16+00:00,text,Hopper is great project,
831658,2025-02-15T10:57:08+00:00,text,Same to bro,
831657,2025-02-15T10:57:06+00:00,text,Do your best,
831656,2025-02-15T10:57:01+00:00,text,"It's becoming common day by day, I'm thinking about will I marry or not 😭😭",
831655,2025-02-15T10:57:01+00:00,text,4th one please Russian,
831654,2025-02-15T10:57:01+00:00,text,Only one,
831653,2025-02-15T10:57:01+00:00,text,Good bro,
831652,2025-02-15T10:57:01+00:00,text,Let's go,
831651,2025-02-15T10:57:00+00:00,text,Yeah,
831650,2025-02-15T10:56:50+00:00,text,Of course,
831649,2025-02-15T10:56:40+00:00,text,Work herder,
831648,2025-02-15T10:56:34+00:00,text,Push it,
831646,2025-02-15T10:56:28+00:00,text,Atleast change your name 😁,
831645,2025-02-15T10:56:28+00:00,text,Yeah buddy right cheating with me,
831644,2025-02-15T10:56:15+00:00,text,Always support it.,
831643,2025-02-15T10:56:08+00:00,text,America 😭,
831642,2025-02-15T10:56:04+00:00,text,Pump Hopper,
831641,2025-02-15T10:56:01+00:00,text,After going on Thailand,
831640,2025-02-15T10:56:01+00:00,text,Yeah always buddy❤️,
831639,2025-02-15T10:56:01+00:00,text,Go go go keep supporting 💪 keep hustling and keep pushing,
831638,2025-02-15T10:56:00+00:00,text,It's mean she have someone else for that,
831637,2025-02-15T10:55:59+00:00,text,Telegram ban soon 🥴,
831636,2025-02-15T10:55:51+00:00,text,Not bad,
831635,2025-02-15T10:55:49+00:00,text,Where are you from?,
831634,2025-02-15T10:55:42+00:00,text,Yeah,
831633,2025-02-15T10:55:41+00:00,text,"She don,t give me at night",
831632,2025-02-15T10:55:40+00:00,text,What's up budy,
831631,2025-02-15T10:55:37+00:00,text,The strongest people don’t need to tear others down to stand tall.,
831630,2025-02-15T10:55:33+00:00,text,Nice business!  Marry one after temperd gone then another one🌚,
831629,2025-02-15T10:55:33+00:00,text,What the hack is going on,
831628,2025-02-15T10:55:31+00:00,text,Yes buddy,
831627,2025-02-15T10:55:31+00:00,text,Go go bro,
831626,2025-02-15T10:55:29+00:00,text,Maybe soon,
831625,2025-02-15T10:55:23+00:00,text,Chat loading -----,
831624,2025-02-15T10:55:21+00:00,text,People are giving me shocked,
831623,2025-02-15T10:55:20+00:00,text,To the moon,
831622,2025-02-15T10:55:20+00:00,text,Go to the moon 🌝,
831621,2025-02-15T10:55:11+00:00,sticker,[STICKER] BAADBQADKhEAAsSGCFV3Rmrg1A5v1AI,media/sticker_831621.webp
831620,2025-02-15T10:55:11+00:00,sticker,[STICKER] BAADBQADKhEAAsSGCFV3Rmrg1A5v1AI,media/sticker_831620.webp
831619,2025-02-15T10:55:08+00:00,text,When 3rd?,
831618,2025-02-15T10:55:07+00:00,text,keep the spirit up to the top,
831617,2025-02-15T10:55:06+00:00,text,Fly to the moon,
831616,2025-02-15T10:55:05+00:00,sticker,[STICKER] BAADBQADhRAAAtLlEFVjm-H0SPxIbgI,media/sticker_831616.webp
831615,2025-02-15T10:55:03+00:00,text,"Bro you are also , but what's the reason for divorce",
831614,2025-02-15T10:54:56+00:00,text,Work together 💪,
831613,2025-02-15T10:54:49+00:00,text,Push it 💪,
831612,2025-02-15T10:54:41+00:00,text,Haah,
831611,2025-02-15T10:54:35+00:00,text,"Because you got a pk women, and I'm still in my country and single 😭😭😭😭",
831610,2025-02-15T10:54:33+00:00,text,Wow me also marriage Once but i divorced here now will do another soon,
831609,2025-02-15T10:54:25+00:00,text,Lift 🚀,
831608,2025-02-15T10:54:17+00:00,sticker,[STICKER] CAADBQAD9gUAAh74aFYg7-39lMGSEAI,media/sticker_831608.webp
831607,2025-02-15T10:54:14+00:00,text,Yeah,
831606,2025-02-15T10:54:12+00:00,text,Hopper,
831605,2025-02-15T10:54:02+00:00,text,Hello all,
831604,2025-02-15T10:54:01+00:00,text,Beleve Hopper project,
831603,2025-02-15T10:54:01+00:00,text,All support guys 🚀🚀🚀,
831602,2025-02-15T10:53:54+00:00,sticker,[STICKER] CAADBQADXhIAAjwUkFW8dTeTyCOwhAI,media/sticker_831602.webp
831601,2025-02-15T10:53:52+00:00,text,What really I'm surprised and more jeolous,
831600,2025-02-15T10:53:51+00:00,text,South movie story,
831599,2025-02-15T10:53:46+00:00,text,Hopper is best,
831598,2025-02-15T10:53:29+00:00,text,Hey sippy,
831597,2025-02-15T10:53:29+00:00,text,"Hahaha, helping to melping",
831596,2025-02-15T10:53:26+00:00,text,great story,
831595,2025-02-15T10:53:16+00:00,text,2nd🫣,
831594,2025-02-15T10:53:12+00:00,text,Yes right mate,
831593,2025-02-15T10:53:06+00:00,sticker,[STICKER] BAADBQADzgcAAgL_uValMFj_5soZ2QI,media/sticker_831593.webp
831592,2025-02-15T10:53:04+00:00,text,Hnji,
831591,2025-02-15T10:53:03+00:00,text,What bro really 😁,
831590,2025-02-15T10:53:01+00:00,text,Strong community and strong team,
831589,2025-02-15T10:53:00+00:00,text,Great project,
831588,2025-02-15T10:52:59+00:00,text,Why🫥,
831587,2025-02-15T10:52:54+00:00,text,Love Hopper bro,
831586,2025-02-15T10:52:52+00:00,text,She helping me on Street to buy shopping and im ask her for phone number thenn🤭,
831585,2025-02-15T10:52:48+00:00,text,This is your 2nd wife or 3rd?,
831584,2025-02-15T10:52:48+00:00,text,We know your thing is Little,
831583,2025-02-15T10:52:31+00:00,sticker,[STICKER] CAADBQADXhIAAjwUkFW8dTeTyCOwhAI,media/sticker_831583.webp
831582,2025-02-15T10:52:31+00:00,text,The strongest people don’t need to tear others down to stand tall.,
831581,2025-02-15T10:52:30+00:00,text,Always pump Hopper,
831580,2025-02-15T10:52:22+00:00,text,A true leader doesn’t seek validation—he creates value.,
831579,2025-02-15T10:52:18+00:00,text,I'm jealous 😭🥺,
831578,2025-02-15T10:52:12+00:00,text,Keep support it,
831577,2025-02-15T10:52:07+00:00,text,Yes mate🤭,
831576,2025-02-15T10:52:02+00:00,text,Winners don’t waste time complaining; they use that time to improve.,
831575,2025-02-15T10:52:01+00:00,text,Future big opportunity,
831574,2025-02-15T10:52:00+00:00,sticker,[STICKER] CAADBQAD9gUAAh74aFYg7-39lMGSEAI,media/sticker_831574.webp
831573,2025-02-15T10:51:58+00:00,text,Meethe ho ka,
831572,2025-02-15T10:51:57+00:00,text,Wow great,
831571,2025-02-15T10:51:55+00:00,text,How,
831570,2025-02-15T10:51:50+00:00,text,What really 🥺,
831569,2025-02-15T10:51:50+00:00,text,Love Hopper,
831568,2025-02-15T10:51:42+00:00,text,Yes🤭,
831567,2025-02-15T10:51:37+00:00,text,Push it 💪,
831566,2025-02-15T10:51:31+00:00,text,Love marriage?,
831565,2025-02-15T10:51:31+00:00,text,😁,
831564,2025-02-15T10:51:29+00:00,text,Thanks brother,
831563,2025-02-15T10:51:28+00:00,text,Am lagging  😢,
831562,2025-02-15T10:51:27+00:00,text,Oww congratulations 👏,
831561,2025-02-15T10:51:18+00:00,text,"Your theme is wrong dude , Hopper is a token not a music ,",
831560,2025-02-15T10:51:17+00:00,text,Yeah,
831559,2025-02-15T10:51:16+00:00,text,Nice to see you here,
831558,2025-02-15T10:51:13+00:00,text,Go to the moon 🌝,
831556,2025-02-15T10:51:09+00:00,text,Tx❤️,
831554,2025-02-15T10:51:05+00:00,text,No bro,
831553,2025-02-15T10:51:02+00:00,text,Hopper is the perfect blend of internet humor and musical chaos,
831552,2025-02-15T10:51:02+00:00,text,Yes,
831551,2025-02-15T10:51:01+00:00,text,"Now
Stay active guys",
831550,2025-02-15T10:51:00+00:00,text,Wow congratulations,
831549,2025-02-15T10:50:54+00:00,text,Anyone translate this,
831548,2025-02-15T10:50:54+00:00,text,Same bro,
831547,2025-02-15T10:50:49+00:00,text,It takes memes to the next level by transforming them into an art form.,
831546,2025-02-15T10:50:49+00:00,text,Today,
831545,2025-02-15T10:50:43+00:00,text,Yes buddy,
831544,2025-02-15T10:50:41+00:00,text,To the moon guys,
831541,2025-02-15T10:50:37+00:00,text,"Hopper thrives on irony, making it one of the most self-aware music genres.",
831540,2025-02-15T10:50:37+00:00,text,Im marry one Pakistani girl at 6PM,
831539,2025-02-15T10:50:33+00:00,text,We are strong communityTogether we make strongersss,
831538,2025-02-15T10:50:26+00:00,text,"Strength isn’t in shouting the loudest, but in standing the tallest when it matters.",
831536,2025-02-15T10:50:15+00:00,text,The genre embraces absurdity in a way no other music style dares to.,
831535,2025-02-15T10:50:15+00:00,text,Success isn’t about proving others wrong—it’s about proving yourself right.,
831527,2025-02-15T10:50:09+00:00,text,Good afternoon guys,
831524,2025-02-15T10:50:02+00:00,text,"Okay, that's why we bd guys seek others countries girls, like Russian soudi Pakistan 😁",
831523,2025-02-15T10:49:58+00:00,text,Deep?,
831522,2025-02-15T10:49:56+00:00,text,Spammers are left alone.. where are the moderators?,
831521,2025-02-15T10:49:54+00:00,sticker,[STICKER] BAADBQADzgcAAgL_uValMFj_5soZ2QI,media/sticker_831521.webp
831520,2025-02-15T10:49:54+00:00,text,"It turns internet jokes into catchy, high-energy tracks.",
831519,2025-02-15T10:49:51+00:00,text,Haat,
831518,2025-02-15T10:49:41+00:00,text,I like but just for few hours,
831517,2025-02-15T10:49:35+00:00,text,Moderator tidur,
831516,2025-02-15T10:49:35+00:00,text,Are you spam?,
831515,2025-02-15T10:49:30+00:00,text,But I like 🥰,
831514,2025-02-15T10:49:20+00:00,text,Bad,
831513,2025-02-15T10:49:17+00:00,text,It's all the tricks to rank up 😁,
831512,2025-02-15T10:49:17+00:00,text,What bro,
831509,2025-02-15T10:49:10+00:00,text,Kimetsu No Yaiba,
831507,2025-02-15T10:49:09+00:00,text,Yes buddy,
831499,2025-02-15T10:49:02+00:00,text,What Is that for,
831498,2025-02-15T10:48:58+00:00,sticker,[STICKER] BAADBQADbQcAAoHX2VfZ9XxA4Kbe9QI,media/sticker_831498.webp
831497,2025-02-15T10:48:57+00:00,text,We are already in,
831496,2025-02-15T10:48:56+00:00,text,Lagging bro 😐,
831494,2025-02-15T10:48:46+00:00,text,So guys my flight in 8PM,
831493,2025-02-15T10:48:45+00:00,text,Hello bro,
831492,2025-02-15T10:48:40+00:00,text,"I think I wrote wrong Japanese title or maybe not, Because I prefer English title, English title is correct bro",
831491,2025-02-15T10:48:37+00:00,text,What is that,
831490,2025-02-15T10:48:33+00:00,text,Join all guys,
831489,2025-02-15T10:48:27+00:00,text,I'm lagging,
831488,2025-02-15T10:48:21+00:00,text,Why i can't see chat,
831487,2025-02-15T10:48:18+00:00,text,Yes mate,
831486,2025-02-15T10:48:18+00:00,text,@Captain_EL1 @Gbolasere @nQueenni @kalashmcore,
831485,2025-02-15T10:48:17+00:00,sticker,[STICKER] BAADBQAD4BUAAuXACFeCKFalvLNJbwI,media/sticker_831485.webp
831484,2025-02-15T10:48:12+00:00,text,What bro,
831483,2025-02-15T10:48:11+00:00,text,Do your best,
831481,2025-02-15T10:48:06+00:00,text,Right bro,
831470,2025-02-15T10:47:58+00:00,text,keep winning and stay healthy,
831469,2025-02-15T10:47:56+00:00,text,All time mate,
831468,2025-02-15T10:47:52+00:00,text,"Did you actually watch it or just glance at it?
The title is wrong",
831467,2025-02-15T10:47:48+00:00,text,Nothing just giving advice 😂,
831466,2025-02-15T10:47:44+00:00,text,Support Hopper....,
831465,2025-02-15T10:47:43+00:00,text,Good and you,
831464,2025-02-15T10:47:43+00:00,text,Yeah mate,
831463,2025-02-15T10:47:35+00:00,text,Push,
831462,2025-02-15T10:47:33+00:00,text,"Strength isn’t in shouting the loudest, but in standing the tallest when it matters.",
831461,2025-02-15T10:47:31+00:00,text,What?,
831460,2025-02-15T10:47:29+00:00,text,What's up bro,
831459,2025-02-15T10:47:27+00:00,text,A real leader doesn’t seek revenge; he seeks results.,
831458,2025-02-15T10:47:27+00:00,text,@nQueenni 😑,
831457,2025-02-15T10:47:22+00:00,text,Push push,
831456,2025-02-15T10:47:18+00:00,text,How are you all,
831455,2025-02-15T10:47:14+00:00,text,The strongest minds don’t break others; they break barriers.,
831454,2025-02-15T10:47:13+00:00,text,Only English bro,
831453,2025-02-15T10:47:11+00:00,text,You need it,
831450,2025-02-15T10:47:05+00:00,text,"Yeah , it's good anime Demon slayer or  kibutsuji no yaiba",
831445,2025-02-15T10:47:02+00:00,text,Welcome,
831440,2025-02-15T10:46:54+00:00,text,Am back,
831439,2025-02-15T10:46:51+00:00,text,Without internet connection,
831438,2025-02-15T10:46:51+00:00,text,Do your best,
831437,2025-02-15T10:46:49+00:00,text,Yes go now buddy,
831436,2025-02-15T10:46:40+00:00,text,Something you knew nro,
831435,2025-02-15T10:46:37+00:00,text,You watching?,
831434,2025-02-15T10:46:35+00:00,text,Let's go,
831433,2025-02-15T10:46:29+00:00,text,Yes,
831432,2025-02-15T10:46:27+00:00,text,Time to go to moon,
831431,2025-02-15T10:46:25+00:00,text,The strongest minds don’t break others; they break barriers.,
831430,2025-02-15T10:46:23+00:00,text,Yeah sir,
831429,2025-02-15T10:46:20+00:00,text,Do I have to use vpn to watch or what?,
831428,2025-02-15T10:46:19+00:00,text,Always pump Hopper,
831427,2025-02-15T10:46:19+00:00,sticker,[STICKER] BAADBQADhRAAAtLlEFVjm-H0SPxIbgI,media/sticker_831427.webp
831426,2025-02-15T10:46:15+00:00,text,Beutie cutie chan,
831425,2025-02-15T10:46:10+00:00,text,Hopper to the moon 🌚,
831424,2025-02-15T10:45:55+00:00,text,Ohhh,
831422,2025-02-15T10:45:51+00:00,text,Im upload on website 🤣,
831421,2025-02-15T10:45:51+00:00,text,Nezuko Chan,
831420,2025-02-15T10:45:50+00:00,text,Nope 😃,
831419,2025-02-15T10:45:46+00:00,text,A real leader doesn’t seek revenge; he seeks results.,
831418,2025-02-15T10:45:41+00:00,text,Does anyone trade futures?,
831417,2025-02-15T10:45:34+00:00,text,"Nezuka kamado ,",
831416,2025-02-15T10:45:31+00:00,text,So where buddy 😁,
831415,2025-02-15T10:45:31+00:00,text,@nQueenni 😤,
831414,2025-02-15T10:45:27+00:00,sticker,[STICKER] BAADBQADhRAAAtLlEFVjm-H0SPxIbgI,media/sticker_831414.webp
831413,2025-02-15T10:45:24+00:00,text,We are non stop,
831412,2025-02-15T10:45:20+00:00,sticker,[STICKER] BAADBQADMAQAAtdTWFY7gSfq8syFIAI,media/sticker_831412.webp
831411,2025-02-15T10:45:19+00:00,text,Success isn’t about proving others wrong—it’s about proving yourself right.,
831410,2025-02-15T10:45:15+00:00,text,No🤣,
831405,2025-02-15T10:45:10+00:00,text,Greatness isn't in having money it's can be found in your kindness 😉,
831404,2025-02-15T10:44:59+00:00,text,We are moving up,
831403,2025-02-15T10:44:53+00:00,sticker,[STICKER] BAADBQAD-gUAAjzD2FXRE7n9ytlJIQI,media/sticker_831403.webp
831402,2025-02-15T10:44:52+00:00,text,Keep supporting,
831401,2025-02-15T10:44:45+00:00,text,LFG,
831400,2025-02-15T10:44:43+00:00,text,Where you upload them on imo?,
831399,2025-02-15T10:44:37+00:00,text,Do it,
831398,2025-02-15T10:44:32+00:00,text,Greatness isn’t found in tearing others down but in building something worthwhile.,
831397,2025-02-15T10:44:29+00:00,text,@nQueenni,
831396,2025-02-15T10:44:28+00:00,text,Pump it 💪,
831395,2025-02-15T10:44:23+00:00,text,Winners don’t dwell on problems; they create solutions.,
831394,2025-02-15T10:44:23+00:00,text,@nQueenni,
831393,2025-02-15T10:44:18+00:00,text,Tnx,
831389,2025-02-15T10:44:12+00:00,text,Go go go 😀,
831381,2025-02-15T10:44:04+00:00,text,Small vloger,
831380,2025-02-15T10:44:02+00:00,text,Success is not a distination it's the beginning of the life,
831379,2025-02-15T10:44:01+00:00,text,Yeah very famous i know them,
831378,2025-02-15T10:43:51+00:00,text,Be active 💪,
831377,2025-02-15T10:43:46+00:00,text,Success isn’t about proving others wrong—it’s about proving yourself right.,
831376,2025-02-15T10:43:46+00:00,text,Go to the moon 🌝,
831375,2025-02-15T10:43:36+00:00,text,Spammers try to promote their group wkwk😂,
831374,2025-02-15T10:43:31+00:00,text,Her name like Maggi noddles 🌚 do you know?,
831373,2025-02-15T10:43:23+00:00,text,"In the world of Hopper, there are no rules—only pure, unfiltered creativity. Dare to be unique, and the world will remember you!",
831372,2025-02-15T10:43:22+00:00,sticker,[STICKER] BAADBQADrxAAAmhiCVVyZL851n3NdQI,media/sticker_831372.webp
831371,2025-02-15T10:43:21+00:00,text,Wow you so rich buddy,
831370,2025-02-15T10:43:17+00:00,text,Fly to moon,
831369,2025-02-15T10:43:17+00:00,text,"I get it, what are you referring bro, don't come , You judge people by there upper, okay have fun your journey",
831368,2025-02-15T10:43:15+00:00,text,Yeah 👍,
831367,2025-02-15T10:43:09+00:00,text,Fly higher,
831366,2025-02-15T10:43:08+00:00,text,Always,
831365,2025-02-15T10:43:02+00:00,text,Stay active,
831364,2025-02-15T10:42:56+00:00,text,No going on Thailand,
831362,2025-02-15T10:42:55+00:00,text,Hopper is the best,
831358,2025-02-15T10:42:52+00:00,text,Hopper is best job,
831357,2025-02-15T10:42:45+00:00,text,Yeah always go for olds one,
831356,2025-02-15T10:42:44+00:00,text,Lift,
831355,2025-02-15T10:42:43+00:00,sticker,[STICKER] BAADBAADZRcAAozRCVHrNcgdOxT6OQI,media/sticker_831355.webp
831354,2025-02-15T10:42:43+00:00,text,@nQueenni headshot,
831353,2025-02-15T10:42:40+00:00,text,All project Hopper the best,
831352,2025-02-15T10:42:39+00:00,text,LFG Ants,
831351,2025-02-15T10:42:39+00:00,text,@nQueenni,
831350,2025-02-15T10:42:38+00:00,text,Listing is loading,
831349,2025-02-15T10:42:38+00:00,text,Lovely project,
831348,2025-02-15T10:42:33+00:00,sticker,[STICKER] BAADBAADQBgAAvSfEVFkw5_hIiMbNgI,media/sticker_831348.webp
831347,2025-02-15T10:42:28+00:00,text,Hopper to the moon 🌝,
831346,2025-02-15T10:42:24+00:00,text,Keep supporting fly high,
831345,2025-02-15T10:42:21+00:00,text,Moon is our place,
831344,2025-02-15T10:42:20+00:00,text,Always active 💪,
831343,2025-02-15T10:42:20+00:00,text,Like dust people 🤮,
831342,2025-02-15T10:42:20+00:00,text,Best community ever 😎,
831341,2025-02-15T10:42:20+00:00,text,Spammers,
831340,2025-02-15T10:42:15+00:00,text,We are big family,
831339,2025-02-15T10:42:13+00:00,text,Keep support 💪,
831337,2025-02-15T10:42:10+00:00,text,"True Hopper isn’t about fitting in—it’s about standing out. Make the internet your canvas and paint with pure, unhinged genius!",
831336,2025-02-15T10:42:10+00:00,text,Strong community,
831335,2025-02-15T10:42:08+00:00,text,@nQueenni,
831334,2025-02-15T10:42:07+00:00,sticker,[STICKER] BAADBQADUxMAAh3ICFc6ZEF_wIvKkgI,media/sticker_831334.webp
831333,2025-02-15T10:42:07+00:00,text,Keep supporting the Hopper 💪,
831332,2025-02-15T10:42:06+00:00,text,LFG,
831331,2025-02-15T10:42:03+00:00,sticker,[STICKER] CAADBQADfQEAAtdZoFZhhm64TVrImAI,media/sticker_831331.webp
